school_id,lat,lng,n,N,prev,elevation,improved_water,lst_day,lst_night,ndvi,open_def,prec,rel_humidity,soil_moisture,soil_pH,soil_temp
4010233,-0.0963383,37.7956701,0,33,0,945.326293945313,86.2186737060547,29.3949813842773,17.9855270385742,0.664403021335602,0.627153635025024,4.27293968200684,59.4021797180176,16.793270111084,58.5997314453125,25.5237121582031
4010234,-0.0987445,37.8246536,0,32,0,838.237548828125,69.0624237060547,31.8576164245606,19.9419136047363,0.575575768947601,0.503908812999725,3.90470862388611,59.4021797180176,16.793270111084,60.1020584106445,25.5237121582031
4010241,-0.0208654,37.7997735,0,34,0,1014.06365966797,90.0469512939453,30.0075778961182,17.5324802398682,0.622933328151703,1.07102704048157,4.18079662322998,59.4021797180176,16.793270111084,59.2061653137207,25.5237121582031
4010242,-0.0736014,37.7364163,0,32,0,1151.01110839844,85.825798034668,28.3090438842773,17.3289642333984,0.655718147754669,1.59060037136078,4.31159067153931,59.4021797180176,16.793270111084,57.5997314453125,25.5237121582031
4010243,-0.0099003,37.8192432,0,33,0,951.531066894531,61.6393814086914,31.1782608032227,18.5011520385742,0.619265139102936,1.01237332820892,3.97518682479858,59.4021797180176,16.793270111084,60.5110549926758,25.5237121582031
4010244,-0.0356017,37.7074483,0,32,0,1297.16979980469,89.1506500244141,28.3634757995605,16.5192584991455,0.610400021076202,1.75484454631805,3.95186543464661,59.4021797180176,21.7855129241943,56.9019355773926,18.0081787109375
4010311,0.2847428,37.9390987,0,31,0,1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
4010312,0.3322826,37.9059906,0,32,0,1479.47741699219,76.795524597168,34.4678726196289,17.2371101379395,0.48810151219368,3.60490322113037,3.45823836326599,74.7591171264649,19.0196170806885,63.1014595031738,22.7640686035156
4010313,0.2899393,37.9454061,0,32,0,1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
4010321,0.3018361,37.9663487,0,32,0,1479.58898925781,80.784294128418,25.5715236663818,16.1141605377197,0.723518192768097,0.896294176578522,4.43539094924927,74.7591171264649,19.0196170806885,56.1020584106445,22.7640686035156
4010322,0.2922187,38.0945298,0,32,0,788.633117675781,75.836555480957,35.325626373291,20.1752738952637,0.526750028133392,3.12076568603516,2.96244239807129,74.7591171264649,15.3133058547974,66.8978881835938,25.5465393066406
4010323,0.263291,38.1179162,0,32,0,735.599304199219,60.3868637084961,33.3697280883789,19.9216995239258,0.549162089824677,3.7945077419281,2.82627940177918,74.7591171264649,15.5342950820923,66.312873840332,27.0155334472656
4010331,0.228887,38.0512643,0,32,0,830.584777832031,70.4105072021484,31.2944526672363,19.0851554870605,0.651780307292938,0.786240875720978,3.16499733924866,74.7591171264649,15.5342950820923,63.6057777404785,27.0155334472656
4010332,0.2592733,37.9767333,0,30,0,1419.07897949219,80.3931274414063,26.2752532958984,16.8540420532227,0.723843932151794,0.948142409324646,4.34949398040772,74.7591171264649,18.4951229095459,56.4062881469727,23.5854797363281
4010333,0.2506914,37.9631238,1,30,0.0333333333333333,1419.07897949219,80.3931274414063,26.2752532958984,16.8540420532227,0.723843932151794,0.948142409324646,4.34949398040772,74.7591171264649,18.4951229095459,56.4062881469727,23.5854797363281
4010341,0.2577228,37.859332,0,31,0,1848.70202636719,82.4898223876953,26.3377933502197,14.2557811737061,0.666092455387116,1.88764119148254,4.17568778991699,69.0358505249024,18.4951229095459,59.3008918762207,23.5854797363281
4010342,0.2809126,37.84336,0,31,0,1523.1943359375,85.4508361816406,31.7700386047363,16.5615234375,0.544228792190552,3.45470428466797,3.94334721565247,69.0358505249024,19.0196170806885,62.7112045288086,22.7640686035156
4010343,0.2493877,37.8891214,3,31,0.0967741935483871,1966.02697753906,74.923713684082,22.3638076782227,12.0111522674561,0.747239410877228,1.40461611747742,5.38797235488892,74.7591171264649,18.4951229095459,57.1014289855957,23.5854797363281
4010351,0.2837555,37.9253123,0,32,0,1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
4010411,0.396166,38.0232961,4,32,0.125,1438.32543945313,75.549560546875,25.2772064208984,16.2524604797363,0.770156025886536,3.66442346572876,3.80909419059753,66.7812271118164,15.3133058547974,59.2068252563477,25.5465393066406
4010412,0.4536928,38.02586,0,32,0,1289.29846191406,84.2156524658203,34.5685920715332,18.1851177215576,0.427028805017471,5.19035387039185,2.61606168746948,66.7812271118164,15.3133058547974,71.5438919067383,25.5465393066406
4010413,0.4005295,37.9908703,9,32,0.28125,1708.03344726563,73.1457748413086,25.4731254577637,14.9254102706909,0.707848489284515,0.768557190895081,3.72010731697083,66.7812271118164,19.0196170806885,59.1047668457031,22.7640686035156
4010421,0.34041,37.9609662,1,32,0.03125,1625.44458007813,71.3055953979492,24.88818359375,14.9916019439697,0.726227283477783,0.794947981834412,3.92843532562256,74.7591171264649,19.0196170806885,57.2041435241699,22.7640686035156
4010422,0.3492817,37.938943,0,32,0,1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
4010423,0.3562877,37.9452608,1,30,0.0333333333333333,1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
4010431,0.3391676,37.9888846,2,32,0.0625,1625.44458007813,71.3055953979492,24.88818359375,14.9916019439697,0.726227283477783,0.794947981834412,3.92843532562256,74.7591171264649,19.0196170806885,57.2041435241699,22.7640686035156
4010432,0.3116578,38.051045,1,32,0.03125,926.568542480469,78.6408996582031,32.1281623840332,18.9873428344727,0.588696956634522,1.36749565601349,3.14557123184204,74.7591171264649,15.3133058547974,65.6144790649414,25.5465393066406
4010433,0.2721073,37.9302789,0,32,0,1700.93420410156,71.8640899658203,25.0011920928955,13.7576951980591,0.705768167972565,0.817235767841339,4.80605220794678,74.7591171264649,19.0196170806885,55.4983329772949,22.7640686035156
4010441,0.4685785,37.9133832,9,32,0.28125,1138.74536132813,77.0579071044922,40.1403923034668,20.4024410247803,0.294595450162888,8.57912063598633,2.20307159423828,66.7812271118164,19.0196170806885,73.7119140625,22.7640686035156
4010442,0.3956813,37.9442225,0,32,0,1605.51635742188,84.7342758178711,33.3578720092773,16.7909965515137,0.496475785970688,2.20053339004517,3.29259538650513,66.7812271118164,19.0196170806885,63.0047111511231,22.7640686035156
4010443,0.3635366,37.9781613,2,32,0.0625,1708.03344726563,73.1457748413086,25.4731254577637,14.9254102706909,0.707848489284515,0.768557190895081,3.72010731697083,66.7812271118164,19.0196170806885,59.1047668457031,22.7640686035156
4010451,0.3319855,37.923846,0,28,0,1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
4010452,0.3602834,37.8884212,1,31,0.032258064516129,1332.29052734375,82.9841461181641,35.9781837463379,17.9844913482666,0.413896977901459,6.21094703674316,3.04213690757751,66.7812271118164,19.0196170806885,68.4110488891602,22.7640686035156
4010453,0.3199562,37.9478304,1,23,0.0434782608695652,1672.61547851563,85.5317153930664,29.7677154541016,15.72412109375,0.623210608959198,0.902060568332672,3.88557124137878,74.7591171264649,19.0196170806885,58.3082542419434,22.7640686035156
4010511,0.1679825,37.9221365,0,32,0,1372.21313476563,65.6506271362305,23.8392391204834,15.974081993103,0.783287882804871,1.65741610527039,5.30820178985596,74.7591171264649,18.4951229095459,55.2881393432617,23.5854797363281
4010512,0.1942809,37.9325352,1,32,0.03125,1608.17712402344,71.9895553588867,21.4876956939697,12.3735542297363,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281
4010513,0.131662,37.9719943,0,32,0,907.342163085938,60.1200256347656,31.2631053924561,18.94091796875,0.602175772190094,0.953224182128906,4.00517177581787,63.8286285400391,18.4951229095459,60.7038116455078,23.5854797363281
4010521,0.2097567,37.9743233,0,32,0,1322.47119140625,65.2715377807617,25.4825592041016,17.0704097747803,0.738307595252991,1.12591004371643,4.34949398040772,74.7591171264649,18.4951229095459,56.2994956970215,23.5854797363281
4010522,0.2228913,38.0070992,0,32,0,1027.11657714844,72.558723449707,29.0035343170166,18.5537300109863,0.692586362361908,0.464049965143204,3.69510173797607,74.7591171264649,15.5342950820923,60.2054786682129,27.0155334472656
4010523,0.1703048,37.9974598,0,32,0,1121.26965332031,63.184253692627,27.8936920166016,18.4544925689697,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281
4010531,0.1665426,37.9946052,0,32,0,1121.26965332031,63.184253692627,27.8936920166016,18.4544925689697,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281
4010532,0.1669941,37.9606546,0,32,0,1121.26965332031,63.184253692627,27.8936920166016,18.4544925689697,0.681848466396332,1.14345228672028,4.38512420654297,74.7591171264649,18.4951229095459,58.098690032959,23.5854797363281
4010533,0.0763759,38.0099522,0,32,0,743.112182617188,32.2816390991211,34.1211318969727,20.0683784484863,0.536762118339539,1.68483364582062,3.65152072906494,63.8286285400391,15.5342950820923,63.1806945800781,27.0155334472656
4010541,0.2083987,37.9250445,1,32,0.03125,1608.17712402344,71.9895553588867,21.4876956939697,12.3735542297363,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281
4010542,0.2204346,37.9286056,1,32,0.03125,1608.17712402344,71.9895553588867,21.4876956939697,12.3735542297363,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281
4010543,0.2372866,37.9167273,0,32,0,1734.03198242188,70.89208984375,22.8946475982666,12.264609336853,0.758480310440064,0.873781263828278,5.19126844406128,74.7591171264649,18.4951229095459,55.3022041320801,23.5854797363281
4010551,0.2188328,37.9517101,5,32,0.15625,1608.17712402344,71.9895553588867,21.4876956939697,12.3735542297363,0.792606055736542,0.890023410320282,5.19126844406128,74.7591171264649,18.4951229095459,54.5016670227051,23.5854797363281
4010552,0.2224715,37.9599581,3,32,0.09375,1322.47119140625,65.2715377807617,25.4825592041016,17.0704097747803,0.738307595252991,1.12591004371643,4.34949398040772,74.7591171264649,18.4951229095459,56.2994956970215,23.5854797363281
4010553,0.229612,37.9440173,1,32,0.03125,1734.03198242188,70.89208984375,22.8946475982666,12.264609336853,0.758480310440064,0.873781263828278,5.19126844406128,74.7591171264649,18.4951229095459,55.3022041320801,23.5854797363281
4010611,0.0527975,37.6500236,0,32,0,1500.9443359375,97.3708114624024,24.8901176452637,14.9125394821167,0.700909078121185,1.19441533088684,4.34850645065308,59.4021797180176,16.9429836273193,55.0033378601074,19.9211120605469
4010612,0.0531749,37.635859,0,30,0,1821.42834472656,96.8859481811523,24.6459178924561,13.6559371948242,0.748960614204407,0.700044453144074,4.66840791702271,81.3319473266602,16.9429836273193,54.2041435241699,19.9211120605469
4010613,0.0605874,37.6346613,0,32,0,1821.42834472656,96.8859481811523,24.6459178924561,13.6559371948242,0.748960614204407,0.700044453144074,4.66840791702271,81.3319473266602,16.9429836273193,54.2041435241699,19.9211120605469
4010621,0.049324,37.6588337,0,31,0,1500.9443359375,97.3708114624024,24.8901176452637,14.9125394821167,0.700909078121185,1.19441533088684,4.34850645065308,59.4021797180176,16.9429836273193,55.0033378601074,19.9211120605469
4010622,0.0282667,37.6800644,0,32,0,1496.79272460938,97.711067199707,25.3856639862061,14.8283395767212,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469
4010623,0.0556301,37.6618467,0,32,0,1500.9443359375,97.3708114624024,24.8901176452637,14.9125394821167,0.700909078121185,1.19441533088684,4.34850645065308,59.4021797180176,16.9429836273193,55.0033378601074,19.9211120605469
4010631,0.0398674,37.6460532,0,32,0,1496.79272460938,97.711067199707,25.3856639862061,14.8283395767212,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469
4010632,0.0016276,37.6605996,0,31,0,1496.79272460938,97.711067199707,25.3856639862061,14.8283395767212,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469
4010633,0.010142,37.6589377,0,32,0,1496.79272460938,97.711067199707,25.3856639862061,14.8283395767212,0.704534888267517,1.10029351711273,4.61778163909912,59.4021797180176,16.9429836273193,55.1020584106445,19.9211120605469
4010641,0.0028483,37.8281648,0,32,0,988.666442871094,72.3312301635742,31.5796871185303,18.3689250946045,0.613600015640259,1.42455506324768,4.24210023880005,59.4021797180176,18.4951229095459,62.2068252563477,23.5854797363281
4010642,0.0427666,37.7154869,0,30,0,1278.04919433594,94.3242492675781,28.2977352142334,16.7948837280273,0.637304544448853,1.74346733093262,4.24154615402222,59.4021797180176,16.9429836273193,56.1967811584473,19.9211120605469
4010643,0.0340367,37.75224,0,31,0,1165.28857421875,90.0285034179688,29.4500007629395,16.8529300689697,0.63181209564209,1.77516913414001,4.34747123718262,59.4021797180176,18.4951229095459,58.0060157775879,23.5854797363281
4010651,0.061705,37.6909733,0,31,0,1294.09814453125,94.6316528320312,28.1858787536621,16.2084770202637,0.655122697353363,1.6603718996048,4.22928094863892,59.4021797180176,16.9429836273193,56.4029502868652,19.9211120605469
4010652,0.071238,37.6932482,0,32,0,1294.09814453125,94.6316528320312,28.1858787536621,16.2084770202637,0.655122697353363,1.6603718996048,4.22928094863892,59.4021797180176,16.9429836273193,56.4029502868652,19.9211120605469
4010653,0.1236921,37.6645586,0,32,0,1490.05883789063,95.8198547363281,25.1038875579834,15.1295509338379,0.725077271461487,1.40503823757172,4.07444715499878,59.4021797180176,16.9429836273193,54.2001190185547,19.9211120605469
4010711,-0.0940228,37.6639764,0,32,0,1424.28930664063,95.8823013305664,25.0929489135742,15.1400003433228,0.744974195957184,0.904501855373383,4.50916194915772,59.4021797180176,21.7855129241943,55.0033378601074,18.0081787109375
4010712,-0.1242516,37.6722427,0,32,0,1424.28930664063,95.8823013305664,25.0929489135742,15.1400003433228,0.744974195957184,0.904501855373383,4.50916194915772,59.4021797180176,21.7855129241943,55.0033378601074,18.0081787109375
4010722,-0.1363832,37.5927792,0,32,0,1998.53845214844,89.2407836914063,21.0336322784424,10.5584373474121,0.815265119075775,1.91243088245392,5.59120273590088,69.2312316894531,21.7855129241943,51.3075675964356,18.0081787109375
4010723,-0.0890055,37.6277478,0,32,0,1797.15710449219,95.1252136230469,23.7605667114258,13.0856246948242,0.768565118312836,0.707539796829224,5.04263830184937,81.3319473266602,21.7855129241943,53.1013984680176,18.0081787109375
4010731,-0.2019091,37.6642843,0,32,0,1396.04064941406,96.4113235473633,26.006425857544,15.40673828125,0.689521193504334,0.820820987224579,4.33292818069458,56.9880180358887,21.7855129241943,54.6984519958496,18.0081787109375
4010741,-0.1957651,37.62653,0,32,0,1699.1171875,95.7365036010742,24.2865238189697,14.1062307357788,0.740904569625855,0.69136369228363,4.77575778961182,69.2312316894531,21.7855129241943,52.5056610107422,18.0081787109375
4010742,-0.1686576,37.6100665,0,32,0,1719.51098632813,95.6584854125977,23.2459373474121,13.4829883575439,0.797639429569244,0.75631046295166,4.9178147315979,69.2312316894531,21.7855129241943,53.3055419921875,18.0081787109375
4010743,-0.1798963,37.6344223,0,32,0,1699.1171875,95.7365036010742,24.2865238189697,14.1062307357788,0.740904569625855,0.69136369228363,4.77575778961182,69.2312316894531,21.7855129241943,52.5056610107422,18.0081787109375
4010751,-0.1073346,37.78308,0,32,0,945.326293945313,86.2186737060547,29.3949813842773,17.9855270385742,0.664403021335602,0.627153635025024,4.27293968200684,59.4021797180176,16.793270111084,58.5997314453125,25.5237121582031
4010752,-0.085934,37.7137136,0,32,0,1319.27209472656,89.941520690918,26.8234767913818,16.3395309448242,0.724581837654114,1.70292532444,4.07649612426758,59.4021797180176,21.7855129241943,56.6003875732422,18.0081787109375
4010761,-0.0814429,37.6624529,0,32,0,1492.4150390625,96.5981292724609,25.0806446075439,14.7076368331909,0.730227291584015,0.996927917003632,4.6450343132019,59.4021797180176,21.7855129241943,55.0033378601074,18.0081787109375
4010762,-0.0756634,37.585559,0,32,0,2101.265625,95.2510528564453,21.8713874816895,9.98238277435303,0.780551493167877,1.1058361530304,5.56417894363403,81.3319473266602,21.7855129241943,51.502326965332,18.0081787109375
4010763,-0.0355794,37.5807862,0,32,0,2069.6689453125,96.4669799804688,23.6111717224121,10.7071285247803,0.731631815433502,0.868715763092041,5.22555637359619,81.3319473266602,21.7855129241943,51.9046173095703,18.0081787109375
4010811,0.2968683,37.800745,0,32,0,1384.13610839844,80.8454360961914,33.1909370422363,17.7759761810303,0.452689409255981,6.13031482696533,3.8782114982605,69.0358505249024,19.0196170806885,63.5070610046387,22.7640686035156
4010812,0.2165351,37.827057,0,32,0,1880.34411621094,77.60498046875,22.1288471221924,12.7130470275879,0.786409080028534,1.26080906391144,4.17568778991699,69.0358505249024,18.4951229095459,58.0033683776856,23.5854797363281
4010813,0.249445,37.845055,0,32,0,1848.70202636719,82.4898223876953,26.3377933502197,14.2557811737061,0.666092455387116,1.88764119148254,4.17568778991699,69.0358505249024,18.4951229095459,59.3008918762207,23.5854797363281
4010821,0.1436434,37.8754729,0,32,0,1548.68664550781,61.1021423339844,23.67578125,15.3191213607788,0.787612080574036,1.51662623882294,5.57984161376953,74.7591171264649,18.4951229095459,55.1880531311035,23.5854797363281
4010822,0.187374,37.8522654,0,32,0,1880.34411621094,77.60498046875,22.1288471221924,12.7130470275879,0.786409080028534,1.26080906391144,4.17568778991699,69.0358505249024,18.4951229095459,58.0033683776856,23.5854797363281
4010823,0.143905,37.8463532,1,33,0.0303030303030303,1521.54528808594,78.6791076660156,24.2741012573242,15.5524997711182,0.751771211624146,1.20457208156586,4.74818754196167,69.0358505249024,18.4951229095459,56.0960388183594,23.5854797363281
4010831,0.0662939,37.8311031,0,34,0,1119.26440429688,79.4521789550781,29.5313663482666,17.4157218933105,0.618019700050354,2.21288204193115,4.5332202911377,59.4021797180176,18.4951229095459,59.6917457580566,23.5854797363281
4010832,0.1204614,37.8355716,0,32,0,1211.2314453125,75.0162811279297,26.7859573364258,16.8667964935303,0.697287917137146,1.73917496204376,5.07372283935547,59.4021797180176,18.4951229095459,56.993953704834,23.5854797363281
4010833,0.1142846,37.8573585,0,32,0,1211.2314453125,75.0162811279297,26.7859573364258,16.8667964935303,0.697287917137146,1.73917496204376,5.07372283935547,59.4021797180176,18.4951229095459,56.993953704834,23.5854797363281
4010841,0.2279412,37.7994671,0,31,0,1533.70922851563,81.2578430175781,32.012752532959,17.0318946838379,0.487953037023544,4.27465867996216,3.51094460487366,69.0358505249024,18.4951229095459,61.2988700866699,23.5854797363281
4010842,0.240842,37.7383947,0,34,0,1336.0791015625,77.234977722168,33.5960159301758,17.4422073364258,0.487322717905045,5.52846384048462,3.51094460487366,69.0358505249024,18.4951229095459,64.5997619628906,23.5854797363281
4010843,0.199432,37.8146001,0,35,0,1603.34338378906,76.7027893066406,30.7552928924561,16.7285747528076,0.531471192836762,1.99009525775909,3.51094460487366,69.0358505249024,18.4951229095459,59.9079856872559,23.5854797363281
4010851,0.1226645,37.8992732,0,33,0,1178.37683105469,57.8063545227051,25.6059188842773,17.2339458465576,0.731407582759857,2.97077918052673,5.88879919052124,63.8286285400391,18.4951229095459,58.1988067626953,23.5854797363281
4010852,0.0130716,37.9132822,0,31,0,845.08935546875,59.1619071960449,32.9646110534668,19.4189071655273,0.555665135383606,0.837673008441925,3.77691912651062,63.8286285400391,18.4951229095459,65.5029830932617,23.5854797363281
4010853,0.0862187,37.9019959,0,34,0,1143.80529785156,59.9019432067871,25.6000003814697,17.6276760101318,0.768621206283569,2.96052932739258,5.03046846389771,63.8286285400391,18.4951229095459,59.9818878173828,23.5854797363281
4010911,0.1918505,37.7845398,0,32,0,1603.34338378906,76.7027893066406,30.7552928924561,16.7285747528076,0.531471192836762,1.99009525775909,3.51094460487366,69.0358505249024,18.4951229095459,59.9079856872559,23.5854797363281
4010912,0.1469615,37.8166937,0,32,0,1446.52587890625,83.1230010986328,27.5662307739258,16.3913669586182,0.647457540035248,1.73340821266174,3.39206886291504,69.0358505249024,18.4951229095459,57.3015480041504,23.5854797363281
4010913,-2.0267,38.3539,0,32,0,647.24658203125,31.037052154541,31.7166023254395,20.2584381103516,0.521595478057861,13.8166446685791,2.04750895500183,82.8751602172852,17.0114002227783,60.0940704345703,26.1029968261719
4010921,0.2007634,37.7643606,0,31,0,1393.74682617188,86.8267211914063,32.6396865844727,17.0783004760742,0.51858788728714,2.47720909118652,3.51094460487366,69.0358505249024,18.4951229095459,62.3049163818359,23.5854797363281
4010922,0.3184578,37.6162229,1,32,0.03125,1121.26159667969,96.1658630371094,36.240779876709,19.1312503814697,0.428507566452026,2.45917344093323,2.52269721031189,63.2286262512207,15.6122713088989,71.7018203735352,24.5924377441406
4010923,0.2988883,37.6355533,0,32,0,1229.96716308594,90.3573684692383,35.6689453125,18.4538288116455,0.437180310487747,2.22281455993652,2.96347212791443,63.2286262512207,15.6122713088989,70.0073623657227,24.5924377441406
4010931,0.1333983,37.805595,0,31,0,1232.91589355469,78.634391784668,28.0279293060303,17.0244140625,0.645380318164825,1.82691955566406,4.67770719528198,59.4021797180176,18.4951229095459,56.7938346862793,23.5854797363281
4010932,0.2213348,37.633399,0,19,0,1503.03918457031,88.50927734375,33.8631439208984,17.1173820495605,0.47136664390564,3.22125339508057,3.09240293502808,63.2286262512207,16.9429836273193,65.4157028198242,19.9211120605469
4010933,0.1374437,37.7698552,0,32,0,1404.17272949219,91.5829849243164,29.0796089172363,16.6282234191895,0.594389379024506,1.97107911109924,3.39206886291504,69.0358505249024,18.4951229095459,58.9059600830078,23.5854797363281
4010941,0.06875,37.790595,0,32,0,1157.30261230469,80.5501403808594,28.5308780670166,17.0668754577637,0.633734881877899,2.15878367424011,4.6058144569397,59.4021797180176,18.4951229095459,58.5910034179688,23.5854797363281
4010942,0.047144,37.8154033,0,32,0,1157.30261230469,80.5501403808594,28.5308780670166,17.0668754577637,0.633734881877899,2.15878367424011,4.6058144569397,59.4021797180176,18.4951229095459,58.5910034179688,23.5854797363281
4010943,0.0159131,37.8753034,0,32,0,937.9423828125,67.4822540283203,32.2023239135742,18.8310928344727,0.58968186378479,1.14584231376648,4.10734033584595,63.8286285400391,18.4951229095459,63.7078361511231,23.5854797363281
4010951,0.1552167,37.6979933,0,23,0,1413.16271972656,93.1006393432617,29.76708984375,16.4562492370605,0.573290944099426,1.99568939208984,3.43536901473999,69.0358505249024,16.9429836273193,59.117488861084,19.9211120605469
4010952,0.1249093,37.7750446,0,32,0,1232.91589355469,78.634391784668,28.0279293060303,17.0244140625,0.645380318164825,1.82691955566406,4.67770719528198,59.4021797180176,18.4951229095459,56.7938346862793,23.5854797363281
4010953,0.104969,37.76435,0,32,0,1289.28186035156,85.8052139282227,27.8490238189697,16.6670112609863,0.624462127685547,1.92785489559174,4.67770719528198,59.4021797180176,18.4951229095459,56.6984519958496,23.5854797363281
4020111,-1.2987295,37.3481713,0,32,0,1557.83081054688,94.1197509765625,27.0541019439697,15.5853910446167,0.640074193477631,0.662686049938202,2.9349889755249,78.7777633666992,19.9503898620605,54.3996124267578,20.3544616699219
4020112,-1.3067875,37.3619208,0,32,0,1568.72290039063,89.5468368530274,26.0003318786621,15.2414064407349,0.651784837245941,0.62229710817337,3.07262587547302,78.7777633666992,19.9503898620605,54.0953826904297,20.3544616699219
4020113,-1.3388017,37.3656365,0,32,0,1568.72290039063,89.5468368530274,26.0003318786621,15.2414064407349,0.651784837245941,0.62229710817337,3.07262587547302,78.7777633666992,19.9503898620605,54.0953826904297,20.3544616699219
4020121,-1.3746566,37.3570885,0,32,0,1447.60485839844,79.2821807861328,28.1840438842773,16.0694522857666,0.585772693157196,0.792546987533569,2.98107075691223,78.7777633666992,19.9503898620605,54.8925514221191,20.3544616699219
4020122,-1.355987,37.3966969,0,32,0,1375.0869140625,81.7527236938477,27.9391593933106,16.0938873291016,0.578242421150208,0.617908656597138,2.94201731681824,74.4813690185547,19.9503898620605,55.1988067626953,20.3544616699219
4020123,-1.3781946,37.3665044,0,32,0,1447.60485839844,79.2821807861328,28.1840438842773,16.0694522857666,0.585772693157196,0.792546987533569,2.98107075691223,78.7777633666992,19.9503898620605,54.8925514221191,20.3544616699219
4020124,-1.3622376,37.3786879,0,32,0,1375.0869140625,81.7527236938477,27.9391593933106,16.0938873291016,0.578242421150208,0.617908656597138,2.94201731681824,74.4813690185547,19.9503898620605,55.1988067626953,20.3544616699219
4020131,-1.2876071,37.3573092,0,32,0,1557.83081054688,94.1197509765625,27.0541019439697,15.5853910446167,0.640074193477631,0.662686049938202,2.9349889755249,78.7777633666992,19.9503898620605,54.3996124267578,20.3544616699219
4020132,-1.2634303,37.3528766,0,32,0,1557.83081054688,94.1197509765625,27.0541019439697,15.5853910446167,0.640074193477631,0.662686049938202,2.9349889755249,78.7777633666992,19.9503898620605,54.3996124267578,20.3544616699219
4020133,-1.3145224,37.3990521,0,32,0,1470.89794921875,81.7846527099609,26.4129886627197,15.6461915969849,0.624056041240692,0.622372329235077,3.06468892097473,74.4813690185547,19.9503898620605,54.2001190185547,20.3544616699219
4020134,-1.308125,37.3927699,0,32,0,1470.89794921875,81.7846527099609,26.4129886627197,15.6461915969849,0.624056041240692,0.622372329235077,3.06468892097473,74.4813690185547,19.9503898620605,54.2001190185547,20.3544616699219
4020141,-1.3820481,37.3265144,0,32,0,1447.60485839844,79.2821807861328,28.1840438842773,16.0694522857666,0.585772693157196,0.792546987533569,2.98107075691223,78.7777633666992,19.9503898620605,54.8925514221191,20.3544616699219
4020142,-1.3460796,37.3045596,0,32,0,1504.32067871094,89.7094573974609,29.94140625,16.4900398254395,0.496843934059143,0.71863329410553,3.07262587547302,78.7777633666992,19.9503898620605,57.4916572570801,20.3544616699219
4020143,-1.330114,37.2899034,0,32,0,1504.32067871094,89.7094573974609,29.94140625,16.4900398254395,0.496843934059143,0.71863329410553,3.07262587547302,78.7777633666992,19.9503898620605,57.4916572570801,20.3544616699219
4020144,-1.3486241,37.3203664,0,32,0,1445.03430175781,82.200080871582,28.7976951599121,16.0926761627197,0.556396961212158,0.915564835071564,2.98107075691223,78.7777633666992,19.9503898620605,57.1000633239746,20.3544616699219
4020211,-1.3913793,37.3061348,0,32,0,1445.03430175781,82.200080871582,28.7976951599121,16.0926761627197,0.556396961212158,0.915564835071564,2.98107075691223,78.7777633666992,19.9503898620605,57.1000633239746,20.3544616699219
4020212,-1.3977851,37.3018419,0,32,0,1664.60192871094,80.0334930419922,25.2577533721924,14.8190822601318,0.649424195289612,0.99791806936264,3.13397216796875,82.5529022216797,19.9503898620605,55.1074485778809,20.3544616699219
4020213,-1.4304978,37.3200169,0,32,0,1664.60192871094,80.0334930419922,25.2577533721924,14.8190822601318,0.649424195289612,0.99791806936264,3.13397216796875,82.5529022216797,19.9503898620605,55.1074485778809,20.3544616699219
4020221,-1.5163134,37.3793361,0,32,0,1305.01208496094,75.6490478515625,29.7099990844727,16.96923828125,0.506136357784271,0.729626059532166,2.74988508224487,76.8170623779297,19.9324150085449,58.1007423400879,19.5164184570313
